,id,price,owner,collectionName,collectionTitle,img,title,propertyCategory,creators,attributes,properties,tokenDelegateValid,rarity,version,origin_attributes,Background,Body,Face,Costume,Face Gear,Glasses,Headgear
907,2azgTge6zXbkBx61NoVKQJqxsJNxhbDoA7qXTsLAkqjV,35.0,3yxpjYL29jbxFwmuS5Qcptrr8yK8X5Qh9ZWcfuGZF9ht,magnum_ai,Magnum AI,https://www.arweave.net/_JkeM519ULSue9HapfvSvwnoyIMEsDA6Y-evAPytHnk?ext=png,Magnum #3642,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'The Collage'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Spartacus'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]","{'files': [{'uri': 'https://www.arweave.net/_JkeM519ULSue9HapfvSvwnoyIMEsDA6Y-evAPytHnk?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'The Collage'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Spartacus'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]",TheCollage,Yakuza,Face,Spartacus,CyberneticGuard,NoGlasses,SuperMagnum
908,7N5FdRN6Y6uWoE17Lgk5EEbVtj4dzgrLSvR9zpKWHV9H,37.37,9rJFRuiGu1odQJaNMqhSR1WT3VSetaQhAAsoSnaTHQ5g,magnum_ai,Magnum AI,https://www.arweave.net/zTMefvuG8rgvD-qwLeoV9Ix3MapYZw7P1TyHdn3gzYQ?ext=png,Magnum #767,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Synthwave'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Mask'}, {'trait_type': 'Glasses', 'value': 'Lennon'}, {'trait_type': 'Headgear', 'value': 'Brainiac'}]","{'files': [{'uri': 'https://www.arweave.net/zTMefvuG8rgvD-qwLeoV9Ix3MapYZw7P1TyHdn3gzYQ?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Synthwave'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Mask'}, {'trait_type': 'Glasses', 'value': 'Lennon'}, {'trait_type': 'Headgear', 'value': 'Brainiac'}]",Synthwave,Cyborg,Face,RedLumberjack,RebreatherMask,Lennon,Brainiac
909,ChHkLJsTp2WFaaSJKBXqKugPD4JBZnwYkwErbEgh68He,39.69,GzNgjwSiSeH4ZkhkJtV9kQDBmpngVmdGaqFtw8ur5x9w,magnum_ai,Magnum AI,https://www.arweave.net/wji-jFb1NwRZvRZtoZOkA-dRDxXKKfDSes_Jxi5vy-M?ext=png,Magnum #654,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum BallZ'}, {'trait_type': 'Face Gear', 'value': 'Angry Cyborg'}, {'trait_type': 'Glasses', 'value': 'Glowing Gold'}, {'trait_type': 'Headgear', 'value': 'Brainiac'}]","{'files': [{'uri': 'https://www.arweave.net/wji-jFb1NwRZvRZtoZOkA-dRDxXKKfDSes_Jxi5vy-M?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum BallZ'}, {'trait_type': 'Face Gear', 'value': 'Angry Cyborg'}, {'trait_type': 'Glasses', 'value': 'Glowing Gold'}, {'trait_type': 'Headgear', 'value': 'Brainiac'}]",Mechanical,Zombie,Face,MagnumBallZ,AngryCyborg,GlowingGold,Brainiac
910,45BcGbKXmjG2To67SRfcWGSkWy9qmSfUsVEDdAaEtynv,40.0,5RbxsGWczK4DaCcjYeVzNkdQx45kKMQ2B89zs5YxS6Xo,magnum_ai,Magnum AI,https://www.arweave.net/f8Hkbrgpmx29epsyhDE0pUTOQQiQ-4xd_nABkemv-sk?ext=png,Magnum #1145,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Rock Lava'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Solana Hoodie'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Cyborg Glasses'}, {'trait_type': 'Headgear', 'value': 'Rising Sun'}]","{'files': [{'uri': 'https://www.arweave.net/f8Hkbrgpmx29epsyhDE0pUTOQQiQ-4xd_nABkemv-sk?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Rock Lava'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Solana Hoodie'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Cyborg Glasses'}, {'trait_type': 'Headgear', 'value': 'Rising Sun'}]",SunsetPink,RockLava,Face,SolanaHoodie,NoFaceGear,CyborgGlasses,RisingSun
911,28bJJAR23NNUQUDWAuniZnYKeZJ9gJmsKTFyaYX3tvBn,40.0,DRPuRFjLCHb64939ehDKiTanUwaoEvekUU7HyVLg93d9,magnum_ai,Magnum AI,https://www.arweave.net/83BF_SL8mZ9CCsxD62aI0Q6n2iTQc_Q8-H75kckRLzA?ext=png,Magnum #1526,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Not Pacman'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'B Mask'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Rising Sun'}]","{'files': [{'uri': 'https://www.arweave.net/83BF_SL8mZ9CCsxD62aI0Q6n2iTQc_Q8-H75kckRLzA?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Not Pacman'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'B Mask'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Rising Sun'}]",NotPacman,HalfCyborg,Face,BusinessCasual,BMask,NoGlasses,RisingSun
912,9VJ7RPKgmNP3H2yygvBvetSgmYZkWSNEeb1k7MrPNxij,42.069,CMsFGhZEcswXHbuFXXuEdpGgpi3WsRVZNjnMAPvt8rtJ,magnum_ai,Magnum AI,https://www.arweave.net/EcqYR0TGLax59bvEG16IqRn9WDyEugTmyXgdNwPFHKc?ext=png,Magnum #940,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Synthwave'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'French Mustache'}, {'trait_type': 'Glasses', 'value': 'Lennon'}, {'trait_type': 'Headgear', 'value': 'Brainiac'}]","{'files': [{'uri': 'https://www.arweave.net/EcqYR0TGLax59bvEG16IqRn9WDyEugTmyXgdNwPFHKc?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Synthwave'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'French Mustache'}, {'trait_type': 'Glasses', 'value': 'Lennon'}, {'trait_type': 'Headgear', 'value': 'Brainiac'}]",Synthwave,Zombie,Face,PharaohTop,FrenchMustache,Lennon,Brainiac
913,EoGFCtde8FfiAtHMZmkHxM8co4MNhqJY8jXhP4Ea4RuC,50.0,4e1Rh9KkfetdXjQNDL3qPvfWbCTucvSt4a13Q77mt9cC,magnum_ai,Magnum AI,https://www.arweave.net/0T-POYOKXnB5pZkK1FfT1NMJv_wb1jZOY4lQ5cqZZas?ext=png,Magnum #2758,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Camouflage'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Yellow Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Sharkborg'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]","{'files': [{'uri': 'https://www.arweave.net/0T-POYOKXnB5pZkK1FfT1NMJv_wb1jZOY4lQ5cqZZas?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Camouflage'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Yellow Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Sharkborg'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]",Mechanical,Camouflage,Face,YellowLumberjack,Sharkborg,GlowingRed,SuperMagnum
914,4xzy2tVxeaRirfENR6CYpAYvW148w9Sytt3JMAjg4SU5,69.0,H1nPGGVrcT8gAQ21PFHioPUuFAZkM59B6jrvCUB6i7Kw,magnum_ai,Magnum AI,https://www.arweave.net/m9bpNqmxbJzpYGB2ikCZBd1Z87MFs7crlgkHbeX5u7s?ext=png,Magnum #3461,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Cyborg'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'Pharoh Visor'}]","{'files': [{'uri': 'https://www.arweave.net/m9bpNqmxbJzpYGB2ikCZBd1Z87MFs7crlgkHbeX5u7s?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Cyborg'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'Pharoh Visor'}]",RetroEmerald,HumanSkin,Face,PharaohTop,RebreatherCyborg,Vipers,PharohVisor
915,3PUjzireCaCx2YG6QHT5Ly4DGDZ3EhXPBUYr3AVnZTfF,69.69,6LZD77tzrCmGBi6SYuqJyVGkt9zyVfi864pWmNELJzzi,magnum_ai,Magnum AI,https://www.arweave.net/69uUy9gQk9yoOKxrz4Vhy_Ffkg0d8DdcSYpaXC6hQ5c?ext=png,Magnum #1369,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'Blue Bans'}, {'trait_type': 'Headgear', 'value': 'Army Helmet Bullets'}]","{'files': [{'uri': 'https://www.arweave.net/69uUy9gQk9yoOKxrz4Vhy_Ffkg0d8DdcSYpaXC6hQ5c?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'Blue Bans'}, {'trait_type': 'Headgear', 'value': 'Army Helmet Bullets'}]",ArcadeBricks,HumanSkin,Face,BusinessCasual,RedTongue,BlueBans,ArmyHelmetBullets
916,DKFkLKSFDWMG3uft47masyA4h4J2uUncjBtHstySegme,75.0,GxEKHxxnn73vgDTYD5Waon51xXfFLKkWDdbxXMMSnLjY,magnum_ai,Magnum AI,https://www.arweave.net/dQJDQl9e7ud0Ca61bNQxa1nc1clSnpAq6ZZlLJoZShY?ext=png,Magnum #1637,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Mummy Returns'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Jersey'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Mask'}, {'trait_type': 'Glasses', 'value': 'Googly Eyes'}, {'trait_type': 'Headgear', 'value': 'Space Helmet'}]","{'files': [{'uri': 'https://www.arweave.net/dQJDQl9e7ud0Ca61bNQxa1nc1clSnpAq6ZZlLJoZShY?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Mummy Returns'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Jersey'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Mask'}, {'trait_type': 'Glasses', 'value': 'Googly Eyes'}, {'trait_type': 'Headgear', 'value': 'Space Helmet'}]",RetroEmerald,MummyReturns,Face,RedJersey,RebreatherMask,GooglyEyes,SpaceHelmet
917,5waiGM6WPLCU8vqTL2oifRVZwLAdk577WsgLf3Nqn2Y9,111.0,22qmfs8tyqJ2q89EQJcp5Bt1ugJPXsaBuvfPhELHBgbc,magnum_ai,Magnum AI,https://www.arweave.net/hDHHmVWG4dGpyLw71xFiDcQ3JHsNUX-S7RemrpDY_UI?ext=png,Magnum #534,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'No Signal'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Mini Man'}]","{'files': [{'uri': 'https://www.arweave.net/hDHHmVWG4dGpyLw71xFiDcQ3JHsNUX-S7RemrpDY_UI?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'No Signal'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Mini Man'}]",NoSignal,HumanSkin,Face,NoCostume,RedBeard,NoGlasses,MiniMan
918,EYvKPfz5wag6qfE5BvyqhJv9teg7JFJ2w1yZp5Hd8ZdQ,200.0,3eXbrSeq4DFbdihZ6kzEmDGYkKbCKsCyxZQMTowi8fXn,magnum_ai,Magnum AI,https://www.arweave.net/V8sgl4x_GLxhPWPkv-_VKft0lXNUcsLmdrCMFnWhbdY?ext=gif,Magnum #3862,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]",", {'trait_type': 'Background', 'value': 'none'}, {'trait_type': 'Body', 'value': 'none'}, {'trait_type': 'Face', 'value': 'none'}, {'trait_type': 'Costume', 'value': 'none'}, {'trait_type': 'Face Gear', 'value': 'none'}, {'trait_type': 'Glasses', 'value': 'none'}, {'trait_type': 'Headgear', 'value': 'none'}[{'trait_type': 'WAPNUM', 'value': 'WAP'}]","{'files': [{'uri': 'https://www.arweave.net/V8sgl4x_GLxhPWPkv-_VKft0lXNUcsLmdrCMFnWhbdY?ext=gif', 'type': 'image/gif'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'WAPNUM', 'value': 'WAP'}]",none,none,none,none,none,none,nonetrait_typeWAPNUM
919,6u68JX7jNMbUcWjmkkWghrEpMjh3ZJyZviCLxmn5cSrC,666.0,4uGCh7CsC9kT4x71K9oSBidE3BWpzzUogzfdD3KmkbtM,magnum_ai,Magnum AI,https://www.arweave.net/_Kzevw2p4A9Cuixk8io9vzNCV5lSxHTfR_taEYnV2Wg?ext=png,Magnum #1614,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Red'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Leonidas'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Cyborg Glasses'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]","{'files': [{'uri': 'https://www.arweave.net/_Kzevw2p4A9Cuixk8io9vzNCV5lSxHTfR_taEYnV2Wg?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Red'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Leonidas'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Cyborg Glasses'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]",RetroRed,HumanSkin,Face,Leonidas,NoFaceGear,CyborgGlasses,SuperMagnum
920,AqKDCjsfLD5gW9vfKG4uPEqTPisBAcfEys8ANTRiVzeU,0.93,H7VDxDoHy7JEceCNLv4i9xqkrmk8ci2o4dvNbkvrm5KH,magnum_ai,Magnum AI,https://www.arweave.net/ik3fElBq3YAHPDzAQ2zhWHEaDDsyBKaMd6Zhyeq-ZmU?ext=png,Magnum #3663,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'No Signal'}, {'trait_type': 'Body', 'value': 'Rock Lava'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Googly Eyes'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]","{'files': [{'uri': 'https://www.arweave.net/ik3fElBq3YAHPDzAQ2zhWHEaDDsyBKaMd6Zhyeq-ZmU?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,2,"[{'trait_type': 'Background', 'value': 'No Signal'}, {'trait_type': 'Body', 'value': 'Rock Lava'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Googly Eyes'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]",NoSignal,RockLava,Face,NoCostume,OrangeGoatee,GooglyEyes,Bushido
921,vByM151diKxjGkfPZPMMTwUCRvw9KQLTbYFHjj9GKWQ,0.94,FKGU5DtaXjawG9BNpmiBCC1d5ComsnJbnHn2yZTj7tFc,magnum_ai,Magnum AI,https://www.arweave.net/olgeRwFbyWyXLy31YAnVI_C4m8lsrU9-_cydukfQmsc?ext=png,Magnum #1167,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Mini Man'}]","{'files': [{'uri': 'https://www.arweave.net/olgeRwFbyWyXLy31YAnVI_C4m8lsrU9-_cydukfQmsc?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,2,"[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Mini Man'}]",AquaFade,Golem,Face,NoCostume,RedBeard,NoGlasses,MiniMan
