,id,price,owner,collectionName,collectionTitle,title,propertyCategory,creators,properties,tokenDelegateValid,rarity,version,Trait_Background,Trait_Fur_Skin,Trait_Head,Trait_Mouth,Trait_Teeth,Trait_Clothing,Trait_Eyewear
1720,AKTk9QDVUQppmDJrdL2Sm3Bt6V83Dydq1N92SCHFmXC2,219.0,EX28bBgZzSY4DZQhDMMbTaQe3YD8AxYgguo8fKidLzmB,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #7929,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/ZSvSARspo8vfvjrToZtBLVtoP3ogY_gVxa-jU3euD00?ext=png', 'type': 'image/png'}]}",False,,4,Blue,BlueBlue,TheCrocHunter,SmoothBrain,NoTraits,Cheerleader,NoTraits
1721,7YQHWufXKA8zgPf6QqNTBSBxhynaQKE7MrovvC4iXV5z,220.0,72X68tkWRZFXcL5r4vwwLetmNNbVT3gUrMPifipNtfhK,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #6780,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/Q_L1WvSgPSeiI4GnKx4I2ZMXm0UVxQO0t5QjF9JcvlM?ext=png', 'type': 'image/png'}]}",False,,4,Green,GreenGreen,BucketHat,GrilledCheese,NoTraits,Suit,WayfarerGlasses
1722,9xNH4CodEPvRy2g1ohvssSuA4W8BMbkMq7MwtT5QTY92,220.0,Eg99nVKy5KAnUhFqhQWgGZwU24cKPCCuvQCV2TxgvQDC,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #9420,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/_xQdskJsL7_1uyVciz7-oKQ0nYTSnnAn8nVxRvTzJ3I?ext=png', 'type': 'image/png'}]}",False,,4,Green,GreenPeach,UmbrellaHat,Hotdog,NoTraits,Hoodie,WayfarerGlasses
1723,EJoqaComLq5rKPNZsz574iWiasczRGM32heCRYscbtXX,220.0,AXUA1gar9ESongQYoCE9dYPQFKaK6nEnZ1jScVMk9HHm,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #5507,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/K5AoLIH49fCiye4Uk4OQJX23UdBM3CPggwgFi7b06rg?ext=png', 'type': 'image/png'}]}",False,,4,Red,BrownYellow,MusketeersHat,Drool,NoTraits,DenimVest,WayfarerGlasses
1724,9QvSxaBABjQrLWbAx7LR9GM3rC3nYD5R3HV6fddCopFj,222.0,5f9EHkukap4xzJLK8SNQdeMZiA3yYf4guR1x7QUv2hQz,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #8302,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/K6fl1udkY8Gg-Gx4gSChPdSKLeuAboK5Sdl3OhGB5NE?ext=png', 'type': 'image/png'}]}",False,,4,Blue,PurplePurple,TopHat,Sandwich,NoTraits,JungleExplorer,ShutterShades
1725,6hmCJcYEky3ajKqMBWqXgSMb25LmvtH3vXQj8dhwiCqY,222.0,EdUK2ijRsAotd33aHFoLAtdSFfe6KxQnwC81Up37WFfj,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #5270,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/IMYQlHVr5IXKGK-vyAGwge9WcSNDaaDP4Wp-_1albss?ext=png', 'type': 'image/png'}]}",False,,4,Yellow,AlbinoPeach,BucketHat,NoTraits,WoodenTooth,NBApeRed,RoundGlasses
1726,DBzD5CyxrnHb17kXUxgvmCnb9mqo1GCT5dZY3tdmj772,222.33,GYGfJ27Dmr4RYCUikeuhABSQcdMQXUnqbaBHbytFoh8c,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #8402,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/H87gSiZu2S9bVf55Lu7it3GU4rE-zrk5LoDxx5IpM6U?ext=png', 'type': 'image/png'}]}",False,,4,Purple,PurplePeach,RacoonSkinHat,Banana,NoTraits,PoliceUniform,NoTraits
1727,9dv75EABmPb4WAGgKFD94JHcaXdL3BMHrR77WByUhtoj,222.69,DAodX7R2fU6UtkSpX7QsaSrm99K2rP4GMwiFDB9SoYyg,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #4142,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/GGkZUDgXu9U66DXFyEuWR8p4A0iHm-wokg_kwzjUJk8?ext=png', 'type': 'image/png'}]}",False,,4,Purple,PurplePeach,NoTraits,NoTraits,NoTraits,TieDyeTShirt,AviatorGlasses
1728,92jEkd9tzCRCozGnpXzuzKd9KPB6jUs6w3a4aCVcaoWX,224.0,94ZmyYGgfVeUnowFPJ1MPSfyYiF6JhvUaFuKJNuDBcRz,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #2871,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/exY930WUPTo2RJNVXvgERnvoX_AX4ZHvy0-JF5yas-I?ext=png', 'type': 'image/png'}]}",False,,4,Purple,GreenPeach,SultansTurban,Corndog,NoTraits,TieDyeTShirt,AviatorGlasses
1729,F5x1qYiEcmU91dLtKw6burCqLSNQisbueC3iu7KZaLfw,225.0,C6PXjdSyYJ2pPK6rZ3kqjuDrZrtSFFrAxxMkk3aV9ALx,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #5361,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/hkXUPl6lPlc9g5pm-3jeYZMzrdzdfR1JPe0LwyPoP-I?ext=png', 'type': 'image/png'}]}",False,,4,Blue,Ice,ExplorersHat,Hotdog,NoTraits,NoTraits,WayfarerGlasses
1730,2QB2rPc8cKn4DzaTsqQUnm7g6KCnfukLDq7Jt8guQiVL,225.0,8A6okTSHAbTxQm16SCptmRwsUdyjgrV8Dwh9V9ykhydd,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #7098,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/wvrHc16zDhHdFNifYMQ6ZmG3dgCEhp1YbM6-YpwOAFM?ext=png', 'type': 'image/png'}]}",False,,4,Black,BlackPeach,NoTraits,Bubblegum,NoTraits,NoTraits,NoTraits
1731,3PfWcQ2JqoQjwBsHr1JExxwQvnw8QkvjHQ7zf7SNpRbj,225.0,7LAjESa11JXDQHfPye1JC7jvVjtYhignL8QdL8U6VCgn,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #1398,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/MDd0eDBagCC4cDnO8x3aWbG8_dCbMvJAO27aPml0x_o?ext=png', 'type': 'image/png'}]}",False,,4,Purple,Ice,NoTraits,NoTraits,WoodenTooth,MaidsUniform,NoTraits
1732,EA6VTAfRAJ2fv4VbVbZYFmhJNN2T9YPPRA73BugoxaYj,225.0,6Z8CuSzjhmZFACPn6pvt7A7YcM7zp1AEAS6SDvzyvEDb,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #6834,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/Hw4UMRk4AE7utjzK7FFEyKJF6ArOXQSELf4CsJQ7zFs?ext=png', 'type': 'image/png'}]}",False,,4,Yellow,BrownYellow,FloralCrown,NoTraits,WoodenTooth,Wetsuit,HeartGlasses
1733,7HPoA5cBQDc9YjX3LhnAbEvF9eQ7xegFWZqKzMkhMbKU,225.0,AbkwtiYEpLLyUKcs33dokoPyY1A8PWCPKq9W5ACtagkE,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #768,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/zRyXnZw8CJ6wCb6dQZdUQP97ceP-ipCCdqBW833N0Ls?ext=png', 'type': 'image/png'}]}",False,,4,Green,GreenGreen,NoTraits,Pipe,NoTraits,TurtleneckSuit,NoTraits
1734,CWbNJtBXoP28EZZzq4dbqGxwh3qGirqztK5CHXHqMmhN,225.0,DG5tWbLc8fNqXWxJFdGyjpebUDXnrfNq7sziKNVJRxBP,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #2303,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/rty60vzx5R6UwSAt8tdVcMqAUc2RiUF2qalAnQCmDAc?ext=png', 'type': 'image/png'}]}",False,,4,Blue,BlackPeach,GraduationCap,Donut,NoTraits,Turtleneck,NoTraits
1735,vnX5bEY5ivmN23KNgoisvqpWwHtnWFWhGyMrhrZ1Jfv,225.0,pMrSm3qxPth5yViard9dSMN5oKQiYk3ii1AtrSDSe5k,degenerate_ape_academy,Degenerate Ape Academy,Degen Ape #1842,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/4DPeE2CW3EebQWZGeWBAXLX3OLqmp5H3ZNetZpYZ_KM?ext=png', 'type': 'image/png'}]}",False,,4,Green,GreenPeach,SailorsHat,Eggplant,WoodenTooth,NBApeGreen,ShutterShades
